p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
4.98E-111,0.493619422,0.283,0.021,7.27E-107,2,SLC29A1
4.14E-109,1.0761992,0.305,0.028,6.04E-105,2,ZBED2
8.42E-109,0.839873175,0.629,0.144,1.23E-104,2,POLD2
1.71E-107,0.907232836,0.609,0.139,2.50E-103,2,DKC1
2.03E-107,0.660803332,0.425,0.063,2.96E-103,2,RRP9
2.10E-107,0.759866965,0.572,0.118,3.07E-103,2,RUVBL2
1.32E-106,1.726648669,0.916,0.528,1.92E-102,2,TNFRSF4
1.91E-106,1.127690465,0.878,0.397,2.79E-102,2,ILF2
3.30E-106,0.91679087,0.692,0.183,4.82E-102,2,ABCE1
3.97E-106,0.725914089,0.31,0.03,5.79E-102,2,BTLA
6.61E-106,0.879591071,0.572,0.124,9.65E-102,2,WDR43
1.00E-105,0.838599099,0.43,0.067,1.46E-101,2,RGCC
1.84E-105,0.738867802,0.498,0.09,2.68E-101,2,TRMT1
1.98E-104,1.163173143,0.867,0.392,2.89E-100,2,PRMT1
2.37E-104,0.965960465,0.423,0.067,3.47E-100,2,SLC43A3
5.11E-104,1.047615801,0.744,0.231,7.47E-100,2,DCTPP1
9.02E-104,0.710022975,0.498,0.092,1.32E-99,2,ISOC2
1.09E-103,1.063309693,0.95,0.82,1.60E-99,2,RPS17
1.74E-102,1.065200112,0.744,0.255,2.54E-98,2,SLIRP
2.27E-102,0.762880748,0.484,0.089,3.31E-98,2,PPAN
5.11E-102,0.730778267,0.5,0.094,7.46E-98,2,PHF6
8.91E-102,1.166007692,0.835,0.378,1.30E-97,2,PHB
1.56E-101,1.292398023,0.738,0.246,2.28E-97,2,RBPJ
4.31E-101,0.844447089,0.633,0.157,6.30E-97,2,GPATCH4
4.67E-101,1.548083716,0.188,0.005,6.82E-97,2,IL21
8.59E-100,0.649874517,0.412,0.065,1.25E-95,2,CCDC86
1.86E-99,1.093276234,0.982,0.863,2.72E-95,2,HSP90AA1
2.82E-99,1.258550871,0.543,0.124,4.12E-95,2,LAG3
1.45E-98,0.63459758,0.434,0.073,2.12E-94,2,RRP1
1.45E-98,1.194140814,0.91,0.557,2.12E-94,2,PPA1
2.40E-98,0.527506998,0.328,0.038,3.50E-94,2,EEF1AKMT4
3.09E-98,0.823794096,0.627,0.158,4.51E-94,2,TIMM17A
1.04E-97,0.864166777,0.577,0.136,1.52E-93,2,MRPL15
2.72E-97,0.789322686,0.588,0.138,3.98E-93,2,MRPS17
2.81E-97,0.728140527,0.536,0.114,4.10E-93,2,RUVBL1
9.55E-97,1.028804784,0.661,0.186,1.39E-92,2,NAMPT
3.82E-96,1.185428077,0.932,0.72,5.58E-92,2,SOD1
4.84E-96,1.054776028,0.713,0.22,7.07E-92,2,RILPL2
8.13E-96,0.950683474,0.67,0.189,1.19E-91,2,NOP56
9.50E-96,0.576697533,0.371,0.053,1.39E-91,2,FAM216A
1.13E-95,0.632555076,0.452,0.081,1.65E-91,2,GNL2
1.28E-95,1.047886217,0.955,0.657,1.87E-91,2,RBM8A
2.06E-95,0.637766484,0.247,0.019,3.01E-91,2,NR4A3
2.15E-95,1.518352948,0.489,0.112,3.14E-91,2,RGS16
2.35E-95,0.761133626,0.572,0.132,3.42E-91,2,PNO1
2.66E-95,3.885026975,0.6,0.182,3.88E-91,2,IFNG
3.66E-95,1.019394955,0.391,0.063,5.34E-91,2,CD83
1.06E-94,1.137889107,0.878,0.432,1.55E-90,2,CYCS
1.07E-94,1.127330763,0.898,0.482,1.56E-90,2,YBX1
1.30E-94,0.709563479,0.434,0.078,1.89E-90,2,POLR1C
2.83E-94,0.763374205,0.439,0.079,4.14E-90,2,AGK
6.51E-93,0.873075616,0.636,0.173,9.50E-89,2,SNHG15
7.51E-93,0.97136661,0.71,0.227,1.10E-88,2,HSPH1
2.21E-92,0.93014427,0.584,0.151,3.23E-88,2,PAK1IP1
3.74E-92,1.0366052,0.939,0.65,5.46E-88,2,ATP5MC3
5.34E-92,0.690079433,0.484,0.098,7.79E-88,2,AHCY
5.59E-92,0.660774057,0.484,0.097,8.16E-88,2,RIOK1
1.06E-91,1.098455388,0.882,0.448,1.55E-87,2,TOMM5
1.34E-91,0.853920174,0.552,0.13,1.95E-87,2,TRAF1
3.65E-91,0.766898228,0.98,0.887,5.34E-87,2,CHCHD2
5.42E-91,0.42699938,0.271,0.027,7.92E-87,2,UCK2
1.38E-90,0.758277603,0.557,0.132,2.02E-86,2,GNL3
2.86E-90,0.746797187,0.554,0.129,4.18E-86,2,RRP15
3.73E-89,0.725530793,0.527,0.12,5.45E-85,2,PAM16
5.48E-89,1.039787799,0.855,0.386,8.00E-85,2,SRSF2
1.85E-88,0.925243912,0.758,0.27,2.70E-84,2,MRPL3
1.98E-87,0.705547814,0.514,0.116,2.89E-83,2,ETF1
3.57E-87,1.095836704,0.817,0.344,5.21E-83,2,PSMD13
4.30E-87,1.333433973,0.776,0.348,6.28E-83,2,TNFRSF18
4.76E-87,0.929025354,0.208,0.014,6.95E-83,2,LINC01480
6.07E-87,0.627733833,0.525,0.116,8.86E-83,2,TIMM50
1.39E-86,1.942697698,0.749,0.324,2.03E-82,2,CD40LG
3.58E-86,0.975399506,0.4,0.075,5.23E-82,2,ICOS
4.84E-86,0.65770159,0.502,0.111,7.07E-82,2,UTP11
6.26E-86,0.467810418,0.339,0.049,9.14E-82,2,TOMM34
1.49E-85,0.646444136,0.484,0.104,2.18E-81,2,RRS1
2.53E-85,0.871371027,0.679,0.21,3.70E-81,2,LYAR
1.02E-84,0.989824259,0.891,0.515,1.49E-80,2,NDUFAB1
1.45E-84,0.942536954,0.724,0.254,2.11E-80,2,POLR2H
1.75E-84,0.476941876,0.305,0.039,2.56E-80,2,LTBP4
2.33E-84,1.058431902,0.509,0.126,3.40E-80,2,TNFSF14
3.89E-84,0.975260707,0.903,0.543,5.68E-80,2,VDAC1
4.98E-84,0.5853961,0.482,0.103,7.27E-80,2,HSPBP1
6.42E-84,0.906534042,0.683,0.222,9.37E-80,2,ZNF593
7.74E-84,0.973463288,0.869,0.457,1.13E-79,2,CCT8
8.09E-84,1.117916824,0.86,0.459,1.18E-79,2,FKBP1A
1.27E-83,0.608610502,0.498,0.11,1.86E-79,2,FARSB
1.48E-83,0.581745634,0.473,0.1,2.16E-79,2,EXOSC4
3.67E-83,0.971407282,0.731,0.26,5.36E-79,2,MTHFD2
4.01E-83,0.806848075,0.722,0.24,5.86E-79,2,EEF1E1
4.59E-83,0.473303089,0.301,0.039,6.71E-79,2,CHMP4B
4.76E-83,0.728390345,0.326,0.048,6.95E-79,2,LINC00892
7.25E-83,0.530748384,0.258,0.027,1.06E-78,2,PLAGL2
2.60E-82,0.499319751,0.242,0.023,3.80E-78,2,PIM3
9.47E-82,0.462476762,0.314,0.044,1.38E-77,2,METTL1
1.51E-81,0.879168187,0.747,0.267,2.20E-77,2,BCCIP
3.66E-81,0.756916907,0.622,0.176,5.35E-77,2,SHMT2
6.34E-81,0.46671672,0.258,0.028,9.26E-77,2,TSHZ2
6.98E-81,0.471058779,0.321,0.047,1.02E-76,2,TIMM8A
7.25E-81,0.374176886,0.143,0.003,1.06E-76,2,CPM
8.78E-81,0.855460138,0.964,0.779,1.28E-76,2,PSMA7
8.93E-81,0.753886364,0.615,0.174,1.30E-76,2,RPF2
9.15E-81,0.590212262,0.45,0.094,1.34E-76,2,PES1
9.54E-81,0.765934366,0.995,0.951,1.39E-76,2,H3F3B
9.79E-81,0.646573193,0.48,0.107,1.43E-76,2,LTV1
1.24E-80,0.800319036,0.667,0.208,1.82E-76,2,IMP4
1.43E-80,0.941429572,0.887,0.549,2.09E-76,2,COX5A
2.54E-80,0.719752182,0.563,0.148,3.71E-76,2,FAM136A
2.80E-80,0.505854213,0.267,0.031,4.09E-76,2,PVT1
3.30E-80,1.035052007,0.907,0.611,4.82E-76,2,PSMA6
6.16E-80,0.790990077,0.593,0.168,9.00E-76,2,ATIC
7.32E-80,1.351211202,0.652,0.233,1.07E-75,2,IL2RA
1.77E-79,1.053623442,0.83,0.386,2.58E-75,2,TUBA1C
2.87E-79,0.918665034,0.532,0.142,4.19E-75,2,VSIR
7.10E-79,0.486864964,0.357,0.06,1.04E-74,2,PDCD2L
8.05E-79,0.919269035,0.873,0.443,1.17E-74,2,CCT7
1.00E-78,0.447456351,0.303,0.042,1.47E-74,2,TFB2M
1.12E-78,0.622944492,0.369,0.065,1.63E-74,2,MIR4435-2HG
1.37E-78,0.466411849,0.258,0.029,2.00E-74,2,RBBP8
1.40E-78,0.422155837,0.303,0.042,2.05E-74,2,NOL10
1.45E-78,0.569590158,0.229,0.022,2.12E-74,2,SRD5A3
3.95E-78,0.585491021,0.511,0.121,5.77E-74,2,GAR1
4.49E-78,0.926174699,0.896,0.488,6.55E-74,2,RSL1D1
8.25E-78,0.70871842,0.566,0.153,1.21E-73,2,ALG3
8.76E-78,0.554306011,0.421,0.085,1.28E-73,2,MCUR1
9.07E-78,0.577688907,0.452,0.097,1.32E-73,2,EXOSC5
9.47E-78,0.97626273,0.876,0.429,1.38E-73,2,NOP58
1.00E-77,0.720916835,0.602,0.17,1.46E-73,2,FARSA
1.12E-77,0.926586192,0.765,0.305,1.63E-73,2,HSPA9
1.60E-77,0.826980405,0.726,0.248,2.33E-73,2,YIF1A
5.67E-77,0.763220311,0.661,0.208,8.28E-73,2,GLRX3
9.74E-77,0.576972959,0.398,0.077,1.42E-72,2,LARP4
2.06E-76,0.909280869,0.903,0.606,3.01E-72,2,ATP5F1B
4.18E-76,0.923466222,0.993,0.902,6.11E-72,2,HSPA8
7.32E-76,0.857190044,0.923,0.618,1.07E-71,2,SNRPG
1.31E-75,0.969250445,0.824,0.353,1.91E-71,2,EIF5B
1.50E-75,0.710837601,0.455,0.104,2.19E-71,2,TGFB1
3.13E-75,0.614062896,0.464,0.107,4.57E-71,2,C20orf27
4.54E-75,0.738450973,0.649,0.199,6.63E-71,2,AK6
5.07E-75,0.483871115,0.385,0.074,7.41E-71,2,TMA16
5.30E-75,0.88980825,0.939,0.646,7.74E-71,2,SLC25A5
6.32E-75,0.851654387,0.776,0.322,9.23E-71,2,GTF3C6
6.61E-75,0.414862094,0.235,0.025,9.65E-71,2,SLC9B2
7.65E-75,0.641523909,0.518,0.129,1.12E-70,2,POU2F2
8.55E-75,0.552603123,0.281,0.039,1.25E-70,2,MT1E
1.10E-74,0.555860441,0.489,0.115,1.61E-70,2,DDX56
1.78E-74,0.918732835,0.853,0.439,2.60E-70,2,SNRPF
1.94E-74,0.923873335,0.853,0.43,2.83E-70,2,CCT4
2.04E-74,0.33611973,0.179,0.011,2.98E-70,2,MFSD2A
2.26E-74,4.171758843,0.269,0.038,3.30E-70,2,IL2
3.46E-74,0.901486914,0.871,0.45,5.06E-70,2,TUFM
5.59E-74,0.830326323,0.932,0.685,8.17E-70,2,SLC25A3
6.62E-74,0.67077021,0.319,0.052,9.67E-70,2,JARID2
7.19E-74,0.963365672,0.88,0.512,1.05E-69,2,PDCD5
7.32E-74,0.933575729,0.898,0.566,1.07E-69,2,SSBP1
8.02E-74,1.315682289,0.312,0.052,1.17E-69,2,ID3
8.87E-74,0.872106855,0.771,0.309,1.30E-69,2,NIFK
1.02E-73,0.511304775,0.387,0.075,1.49E-69,2,UTP4
1.05E-73,0.532863465,0.278,0.038,1.54E-69,2,KDM6B
1.13E-73,0.918076897,0.814,0.379,1.64E-69,2,NDFIP1
1.57E-73,0.96928919,0.74,0.285,2.29E-69,2,CFLAR
4.02E-73,0.613335103,0.561,0.152,5.87E-69,2,TIMM23
4.39E-73,0.782744401,0.674,0.229,6.41E-69,2,PSMB5
4.77E-73,0.611956155,0.457,0.107,6.96E-69,2,HNRNPAB
5.38E-73,0.754872334,0.636,0.202,7.86E-69,2,DNAJC2
9.54E-73,0.57032225,0.326,0.054,1.39E-68,2,TSR1
1.02E-72,0.648395188,0.357,0.066,1.49E-68,2,IRF4
1.19E-72,0.796570328,0.729,0.269,1.73E-68,2,C1QBP
1.56E-72,0.777388976,0.69,0.244,2.28E-68,2,PSMB7
2.12E-72,0.709729536,0.643,0.203,3.10E-68,2,TIMM8B
3.07E-72,0.69780021,0.532,0.141,4.49E-68,2,WDR74
3.93E-72,0.498219417,0.382,0.075,5.74E-68,2,PEMT
4.05E-72,0.519735379,0.416,0.089,5.91E-68,2,NOC2L
4.18E-72,0.349049284,0.224,0.023,6.11E-68,2,RPP40
4.37E-72,0.742427838,0.645,0.21,6.38E-68,2,NDUFAF4
4.70E-72,0.71648687,0.579,0.169,6.87E-68,2,CD320
6.01E-72,0.73998691,0.688,0.228,8.78E-68,2,CMC2
9.81E-72,0.448711966,0.305,0.048,1.43E-67,2,WDR3
1.84E-71,0.632142197,0.538,0.143,2.69E-67,2,POP7
2.01E-71,0.57957036,0.493,0.123,2.93E-67,2,GGCT
2.90E-71,0.654175262,0.258,0.034,4.24E-67,2,GK
3.42E-71,0.771728651,0.679,0.236,4.99E-67,2,STOML2
3.70E-71,0.61670627,0.441,0.101,5.41E-67,2,NOP14
6.54E-71,0.886456848,0.855,0.466,9.55E-67,2,SEM1
2.15E-70,0.604960942,0.989,0.971,3.14E-66,2,PPIA
2.37E-70,0.84659289,0.871,0.435,3.46E-66,2,SNRPC
2.66E-70,0.669523899,0.615,0.186,3.88E-66,2,UBE2F
1.15E-69,0.829585461,0.826,0.365,1.68E-65,2,EIF6
1.62E-69,0.532392018,0.344,0.064,2.36E-65,2,ASXL1
2.13E-69,1.028364725,0.844,0.445,3.11E-65,2,RPL22L1
3.45E-69,0.752567701,0.661,0.217,5.04E-65,2,G3BP1
4.08E-69,0.660146281,0.645,0.207,5.96E-65,2,MRPS23
4.26E-69,0.508591256,0.416,0.091,6.23E-65,2,NAA50
5.13E-69,0.657748152,0.584,0.173,7.50E-65,2,MRPL32
5.52E-69,0.755953323,0.618,0.203,8.06E-65,2,CENPX
5.63E-69,0.352121764,0.217,0.023,8.23E-65,2,CD3EAP
7.11E-69,0.423730287,0.19,0.016,1.04E-64,2,IRF8
1.18E-68,0.439135818,0.299,0.048,1.72E-64,2,ACOT7
1.66E-68,0.797525507,0.923,0.655,2.43E-64,2,POMP
2.68E-68,0.890503919,0.835,0.438,3.92E-64,2,PFDN2
2.76E-68,0.35439082,0.231,0.027,4.03E-64,2,POLR3H
2.93E-68,0.977257079,0.588,0.189,4.28E-64,2,NINJ1
3.61E-68,0.794938004,0.724,0.276,5.27E-64,2,CCDC124
4.01E-68,0.629396293,0.6,0.183,5.86E-64,2,CDK4
4.51E-68,0.839954141,0.905,0.586,6.59E-64,2,SNRPB
5.29E-68,0.554461911,0.457,0.111,7.73E-64,2,PTRH2
5.32E-68,0.733735038,0.64,0.21,7.77E-64,2,WARS
6.96E-68,0.860084836,0.819,0.428,1.02E-63,2,NDUFS6
1.09E-67,0.776758191,0.74,0.294,1.59E-63,2,MRPS12
1.23E-67,0.456820182,0.396,0.085,1.80E-63,2,GART
1.43E-67,0.542585919,0.419,0.094,2.09E-63,2,TGIF1
1.67E-67,0.757082248,0.787,0.322,2.44E-63,2,YWHAE
1.81E-67,0.505651872,0.423,0.097,2.64E-63,2,SLC38A5
2.29E-67,0.883550591,0.857,0.494,3.34E-63,2,PHB2
2.32E-67,0.719206282,0.606,0.19,3.39E-63,2,EIF3J
2.40E-67,0.377759601,0.201,0.02,3.50E-63,2,EGR2
2.63E-67,0.879541003,0.921,0.617,3.84E-63,2,PA2G4
7.38E-67,0.761073634,0.67,0.228,1.08E-62,2,HDAC2
8.04E-67,0.550640837,0.333,0.062,1.17E-62,2,NFKB1
8.61E-67,0.753190671,0.722,0.271,1.26E-62,2,CDC123
1.01E-66,0.467658682,0.292,0.047,1.48E-62,2,AKAP11
1.59E-66,0.390940182,0.301,0.05,2.33E-62,2,SEH1L
1.79E-66,0.518629186,0.493,0.126,2.61E-62,2,WDR77
2.63E-66,0.472138303,0.378,0.079,3.84E-62,2,GTF2I
2.93E-66,0.738670882,0.679,0.238,4.28E-62,2,AHSA1
3.54E-66,0.544091799,0.518,0.139,5.17E-62,2,MPHOSPH6
4.13E-66,0.505779817,0.398,0.088,6.03E-62,2,PINX1
9.08E-66,0.357045312,0.192,0.018,1.33E-61,2,BCL2L11
1.14E-65,0.521776747,0.525,0.142,1.67E-61,2,TSTA3
1.80E-65,0.784635347,0.939,0.632,2.62E-61,2,ERH
1.93E-65,0.367075249,0.262,0.038,2.82E-61,2,TRMT61A
2.70E-65,0.72620656,0.701,0.259,3.94E-61,2,MRPL17
3.54E-65,0.360311076,0.265,0.039,5.16E-61,2,MYL6B
5.13E-65,0.830453636,0.869,0.49,7.49E-61,2,HNRNPC
8.57E-65,0.527822642,0.342,0.067,1.25E-60,2,HMGCS1
1.06E-64,0.728761364,0.633,0.22,1.55E-60,2,EIF2S1
1.49E-64,0.286161269,0.17,0.013,2.18E-60,2,FOSL1
1.70E-64,0.469470386,0.373,0.08,2.48E-60,2,UTP14A
1.77E-64,2.180558372,0.473,0.146,2.59E-60,2,TNF
2.73E-64,0.837181557,0.853,0.455,3.98E-60,2,ZNF706
4.21E-64,0.626822484,0.201,0.022,6.15E-60,2,TNIP3
4.41E-64,0.411770612,0.33,0.063,6.45E-60,2,DDX49
6.22E-64,0.360076366,0.267,0.041,9.09E-60,2,DPH2
6.38E-64,0.360619233,0.294,0.05,9.32E-60,2,PRMT5
6.45E-64,0.875546607,0.762,0.341,9.42E-60,2,POLR2K
7.00E-64,0.529761889,0.441,0.109,1.02E-59,2,QTRT1
7.57E-64,0.692034821,0.466,0.127,1.11E-59,2,EED
9.36E-64,0.716904334,0.557,0.171,1.37E-59,2,RAB27A
1.25E-63,0.563149205,0.559,0.164,1.83E-59,2,CISD1
1.60E-63,0.853220748,0.799,0.368,2.33E-59,2,NUDC
1.61E-63,0.900356857,0.561,0.182,2.35E-59,2,RNF19A
2.99E-63,0.816236557,0.846,0.408,4.36E-59,2,EIF5
3.07E-63,0.439572523,0.301,0.054,4.48E-59,2,TFRC
3.31E-63,0.791803587,0.814,0.376,4.83E-59,2,MRPL52
4.26E-63,0.467444776,0.425,0.101,6.22E-59,2,C12orf45
9.16E-63,0.673416717,0.622,0.203,1.34E-58,2,RBM17
9.49E-63,0.600256938,0.448,0.115,1.39E-58,2,SNHG17
1.52E-62,0.645637745,0.527,0.157,2.22E-58,2,SLC25A39
1.70E-62,0.432991441,0.326,0.063,2.48E-58,2,CMSS1
1.82E-62,0.553199928,0.52,0.147,2.65E-58,2,RPL26L1
1.94E-62,0.531297178,0.434,0.109,2.84E-58,2,UBA5
2.15E-62,0.760564777,0.975,0.773,3.13E-58,2,HNRNPDL
2.48E-62,0.840977076,0.887,0.53,3.62E-58,2,C9orf16
3.07E-62,0.491691579,0.439,0.11,4.48E-58,2,GSPT1
4.52E-62,0.498750362,0.455,0.117,6.61E-58,2,CCDC58
4.77E-62,0.601633798,0.385,0.089,6.96E-58,2,SERPINB9
6.81E-62,0.823157314,0.957,0.749,9.95E-58,2,CD2
8.86E-62,0.787839928,0.697,0.281,1.29E-57,2,TCP1
1.13E-61,0.524548539,0.511,0.142,1.65E-57,2,HSPA4
1.27E-61,0.724050204,0.699,0.267,1.85E-57,2,PSMD11
1.62E-61,0.780336776,0.71,0.281,2.37E-57,2,POLR2F
1.78E-61,1.063167075,0.385,0.095,2.60E-57,2,TNFSF8
2.06E-61,0.433604228,0.387,0.087,3.01E-57,2,NOL8
2.81E-61,0.661765389,0.6,0.193,4.10E-57,2,TMEM70
3.63E-61,0.701982484,0.656,0.234,5.30E-57,2,RPL7L1
5.42E-61,0.827643932,0.83,0.425,7.91E-57,2,EIF1AX
1.13E-60,0.745653154,0.704,0.275,1.66E-56,2,SNRPA
1.40E-60,0.489115652,0.52,0.146,2.05E-56,2,MRPL37
1.56E-60,0.876567214,0.882,0.506,2.28E-56,2,SRSF7
1.57E-60,0.737077678,0.704,0.28,2.30E-56,2,ADSL
1.76E-60,0.433244904,0.344,0.072,2.57E-56,2,EIF2B3
2.11E-60,0.539800751,0.523,0.152,3.08E-56,2,MRPS2
2.12E-60,0.435811811,0.385,0.088,3.10E-56,2,RABEPK
2.13E-60,0.660337725,0.724,0.272,3.11E-56,2,NAA20
2.32E-60,0.753925876,0.914,0.548,3.39E-56,2,PSMD8
3.60E-60,0.286214478,0.102,0.002,5.26E-56,2,CCND1
3.70E-60,0.441524482,0.398,0.094,5.41E-56,2,PPIL1
4.13E-60,0.710255937,0.498,0.146,6.02E-56,2,CD59
4.17E-60,0.775755768,0.819,0.407,6.09E-56,2,NUTF2
4.92E-60,0.798880846,0.778,0.341,7.18E-56,2,YWHAQ
6.92E-60,0.890371615,0.753,0.334,1.01E-55,2,PRDX4
1.04E-59,0.438899623,0.378,0.086,1.53E-55,2,SLC35B1
1.09E-59,0.484996083,0.391,0.092,1.59E-55,2,GTF2F2
1.53E-59,0.302373186,0.136,0.008,2.24E-55,2,SGPP2
2.00E-59,0.468810744,0.403,0.097,2.91E-55,2,ZMPSTE24
3.17E-59,0.517734742,0.324,0.067,4.63E-55,2,ACSL4
3.38E-59,0.628860711,0.523,0.157,4.93E-55,2,ESF1
3.53E-59,0.465995251,0.333,0.069,5.15E-55,2,SFXN4
4.87E-59,0.784436339,0.88,0.555,7.11E-55,2,LSM7
5.71E-59,0.825055812,0.842,0.5,8.33E-55,2,SRSF3
7.15E-59,0.686655421,0.69,0.261,1.04E-54,2,MRPL21
7.46E-59,0.666768911,0.679,0.248,1.09E-54,2,METAP2
7.70E-59,0.574773986,0.561,0.176,1.12E-54,2,DNAJB11
1.58E-58,0.469131199,0.43,0.11,2.31E-54,2,NOL11
1.89E-58,0.503061085,0.423,0.11,2.77E-54,2,PSME3
1.96E-58,1.07531511,0.324,0.073,2.86E-54,2,IER3
2.83E-58,0.400342945,0.351,0.076,4.13E-54,2,GEMIN6
2.96E-58,0.663629937,0.676,0.255,4.32E-54,2,MRPL13
3.07E-58,0.622104201,0.629,0.22,4.48E-54,2,STRAP
4.38E-58,0.680573912,0.131,0.007,6.39E-54,2,CAVIN3
5.53E-58,0.565103875,0.507,0.148,8.07E-54,2,SUPT16H
6.17E-58,1.112001561,0.604,0.242,9.00E-54,2,UCP2
6.30E-58,0.410446993,0.242,0.037,9.20E-54,2,TRAP1
6.93E-58,0.558554922,0.511,0.152,1.01E-53,2,POLR3K
7.95E-58,0.43355132,0.394,0.095,1.16E-53,2,WDR18
8.43E-58,0.512975985,0.441,0.117,1.23E-53,2,EIF4G1
8.55E-58,0.83764052,0.774,0.377,1.25E-53,2,REXO2
1.16E-57,0.395563652,0.333,0.07,1.69E-53,2,NOP2
1.24E-57,0.469815465,0.439,0.115,1.81E-53,2,NAA15
1.45E-57,0.261041527,0.136,0.008,2.11E-53,2,LINC02341
1.49E-57,0.526104904,0.466,0.129,2.17E-53,2,PSMG1
1.92E-57,0.750523268,0.912,0.587,2.80E-53,2,EIF3M
2.24E-57,0.761982367,0.844,0.451,3.26E-53,2,SF3B6
2.32E-57,0.700858507,0.613,0.215,3.38E-53,2,GRPEL1
3.22E-57,0.750901482,0.919,0.638,4.71E-53,2,SNU13
3.78E-57,0.843727701,0.762,0.377,5.52E-53,2,IMPDH2
4.30E-57,0.608214121,0.575,0.189,6.29E-53,2,TIMM10
5.16E-57,0.520113957,0.443,0.12,7.54E-53,2,SMC5
5.36E-57,0.437579401,0.389,0.094,7.83E-53,2,FXN
5.41E-57,0.770353139,0.844,0.458,7.90E-53,2,MRPL20
5.69E-57,0.76879025,0.848,0.478,8.31E-53,2,TOMM22
6.43E-57,0.493770312,0.229,0.035,9.39E-53,2,FASLG
6.97E-57,0.724063631,0.907,0.657,1.02E-52,2,TOMM6
1.01E-56,0.482651284,0.294,0.057,1.47E-52,2,WDR36
1.02E-56,0.790245642,0.867,0.49,1.49E-52,2,DNAJA1
1.06E-56,0.31124564,0.226,0.033,1.55E-52,2,TMEM97
1.09E-56,0.357240194,0.244,0.039,1.59E-52,2,BYSL
1.35E-56,0.440315334,0.294,0.057,1.98E-52,2,DDX10
1.37E-56,0.371788641,0.258,0.044,2.00E-52,2,NAF1
1.43E-56,0.806068436,0.717,0.301,2.09E-52,2,DNAJA2
1.86E-56,0.253244409,0.167,0.016,2.72E-52,2,GRAMD1A
3.42E-56,0.367715159,0.292,0.056,5.00E-52,2,C16orf87
3.49E-56,0.601973418,0.581,0.198,5.09E-52,2,AK2
4.20E-56,0.548806379,0.611,0.204,6.14E-52,2,PSMD12
4.24E-56,0.726380121,0.733,0.314,6.20E-52,2,TMEM147
4.60E-56,0.413845336,0.403,0.1,6.72E-52,2,NFKBIB
4.67E-56,0.251873406,0.152,0.012,6.82E-52,2,SPHK1
6.15E-56,0.587714397,0.98,0.914,8.98E-52,2,OAZ1
6.18E-56,0.636761014,0.577,0.195,9.02E-52,2,BRIX1
1.32E-55,0.637746818,0.701,0.274,1.93E-51,2,PSMD14
1.41E-55,0.568980092,0.339,0.079,2.06E-51,2,CTNNA1
1.69E-55,0.53823332,0.459,0.129,2.47E-51,2,SNRNP70
1.87E-55,0.624401378,0.59,0.202,2.74E-51,2,TMEM167A
2.14E-55,0.480751417,0.545,0.169,3.13E-51,2,ITPA
2.21E-55,0.871864006,0.765,0.353,3.22E-51,2,CNIH1
2.49E-55,0.629276481,0.661,0.242,3.63E-51,2,EIF4E
2.50E-55,0.50428651,0.525,0.16,3.66E-51,2,MRPL27
2.98E-55,0.579611929,0.566,0.184,4.35E-51,2,DIMT1
3.22E-55,0.573138117,0.55,0.175,4.71E-51,2,TCERG1
3.60E-55,0.656167398,0.656,0.241,5.26E-51,2,EIF3A
5.17E-55,0.521022142,0.452,0.129,7.56E-51,2,LYPLA1
5.45E-55,0.586875256,0.602,0.208,7.96E-51,2,TFAM
5.83E-55,0.522892519,0.523,0.159,8.51E-51,2,LUC7L2
6.03E-55,0.336070223,0.109,0.004,8.80E-51,2,TNFSF11
6.55E-55,0.989517465,0.744,0.335,9.56E-51,2,ZFP36L1
1.02E-54,0.461666621,0.464,0.131,1.49E-50,2,RABGGTB
1.08E-54,0.663884175,0.688,0.27,1.58E-50,2,SNRPA1
1.39E-54,0.685617093,0.69,0.276,2.04E-50,2,MRPS7
1.91E-54,0.446436677,0.278,0.054,2.79E-50,2,CAMTA2
1.92E-54,0.301963867,0.217,0.032,2.81E-50,2,POP1
3.42E-54,0.299828193,0.127,0.008,4.99E-50,2,HIVEP3
3.95E-54,0.691266326,0.93,0.642,5.76E-50,2,ATP5MF
5.31E-54,0.594336259,0.606,0.211,7.75E-50,2,RRP7A
5.47E-54,0.498563753,0.464,0.134,7.99E-50,2,TDG
5.51E-54,0.617104004,0.636,0.233,8.05E-50,2,SRPRB
6.77E-54,0.589069432,0.577,0.197,9.88E-50,2,MRPL24
9.17E-54,0.455516584,0.452,0.126,1.34E-49,2,EXOSC3
9.87E-54,0.617002342,0.572,0.196,1.44E-49,2,PSMD1
1.16E-53,0.559256416,0.425,0.119,1.69E-49,2,TM2D3
1.26E-53,0.409795599,0.403,0.104,1.85E-49,2,RARS
1.73E-53,0.688266785,0.934,0.694,2.53E-49,2,PSMB3
1.80E-53,0.481213647,0.448,0.127,2.62E-49,2,LRRC59
1.83E-53,0.810639631,0.769,0.347,2.68E-49,2,TOP1
1.99E-53,0.612350588,0.62,0.224,2.90E-49,2,MRPL36
2.11E-53,0.661260115,0.683,0.275,3.08E-49,2,ILF3
2.42E-53,0.625596579,0.975,0.9,3.53E-49,2,LDHB
2.48E-53,0.602150499,0.679,0.261,3.63E-49,2,MRPS35
3.36E-53,0.524684105,0.511,0.157,4.91E-49,2,PPM1G
3.42E-53,0.424507366,0.339,0.078,5.00E-49,2,ZNF326
